id,price
188889,52173.7066029897
188890,18210.55104155693
188891,38167.047954682304
188892,36632.06324466728
188893,97881.17493032503
188894,11824.53838394531
188895,22773.7602212919
188896,31566.876300184493
188897,19179.040744242215
188898,11890.022929716526
188899,173447.3753735501
188900,8242.539935363035
188901,16152.829994269432
188902,84660.80549576193
188903,66695.2939246074
188904,37873.66786965661
188905,26674.695170859544
188906,65749.67565519386
188907,67625.60315270038
188908,28834.67033562884
188909,33716.4353078421
188910,26068.565408585655
188911,46521.61792388922
188912,29258.2791858029
188913,74620.99409336013
188914,58273.733663274346
188915,52157.24592391393
188916,11285.810484904912
188917,51152.710573708
188918,11548.166038197243
188919,39479.40755799987
188920,17148.058505318746
188921,60222.04507408179
188922,39476.081226521164
188923,72091.4684082234
188924,53544.806470434705
188925,50221.61602040591
188926,51645.9604949848
188927,9262.040316394086
188928,58774.7801989786
188929,21816.520114145613
188930,12490.350347209029
188931,42862.668289476875
188932,29963.18756035326
188933,68482.45579901508
188934,50303.57805659571
188935,42767.05743639343
188936,35628.621695776266
188937,31830.418379455623
188938,22770.00245959012
188939,79688.54080016195
188940,13139.72550788758
188941,80230.98882223819
188942,68963.03086261719
188943,59003.77041240016
188944,38314.5051166061
188945,18106.363428655517
188946,36220.619727075915
188947,40118.96976539504
188948,62707.32457299585
188949,138116.93832859682
188950,27104.589610981988
188951,34381.795937600225
188952,9724.99914975496
188953,10738.274361514053
188954,22105.785255019193
188955,63985.98786502512
188956,28545.177101865203
188957,36611.29479946174
188958,26765.299754858126
188959,16597.68486123439
188960,53802.16143513967
188961,75943.33461396745
188962,15258.882201149067
188963,71099.0969520669
188964,49451.30035332011
188965,6754.039571737415
188966,50577.09257531434
188967,56711.0870434017
188968,28008.064066604114
188969,35305.978895352026
188970,40197.37621629303
188971,33970.38346726671
188972,102218.15760317672
188973,98313.37982595147
188974,35421.28913969577
188975,29666.390149369916
188976,14357.412571542121
188977,28525.69245512107
188978,13314.158093481095
188979,52167.14471070136
188980,20485.7467778748
188981,17042.76265281907
188982,28812.793928408893
188983,90230.01874564022
188984,27778.06137599261
188985,15453.710894602053
188986,23250.88299378669
188987,51016.627866510964
188988,23677.61781794779
188989,51761.7039898383
188990,51951.67867625746
188991,52434.197518355686
188992,26806.987659004742
188993,33845.29074124718
188994,32971.324587422205
188995,33753.86742147087
188996,19456.394927455567
188997,91778.9800078379
188998,55122.18795752096
188999,13620.023233150307
189000,12345.248128574574
189001,25228.08102791742
189002,46261.85365815402
189003,33684.067412561824
189004,57221.67548615363
189005,52325.341609642164
189006,53426.92631208596
189007,35146.33198116202
189008,29373.687913065565
189009,15487.155076717108
189010,46477.89489049204
189011,38433.63312680947
189012,54283.17459298845
189013,41492.056558180426
189014,37947.14866150819
189015,23298.571589884417
189016,53565.750417928924
189017,13565.905331778831
189018,23015.212539401466
189019,10908.137575156496
189020,18006.762533369692
189021,43993.27272371691
189022,51342.77599621491
189023,81490.84506489964
189024,26684.395248108907
189025,56720.20463876602
189026,16461.924125617974
189027,13379.21624262468
189028,57868.50075640975
189029,17906.74468972328
189030,21587.89123859015
189031,33331.12136174992
189032,43622.077098380505
189033,7803.05398018961
189034,98053.69280639468
189035,70724.35033483755
189036,96750.85634423755
189037,21259.070939906822
189038,46379.02309640107
189039,52826.31506993031
189040,15983.0159935525
189041,17840.174131208092
189042,21930.225888442747
189043,49361.48355535433
189044,34438.266121484994
189045,57031.23613388644
189046,12497.615964892633
189047,20317.486021260527
189048,12009.832649968512
189049,60129.400459325574
189050,45904.383759911834
189051,15934.44057397281
189052,37323.55055664087
189053,31365.772323013705
189054,52292.60384765877
189055,33865.106978405674
189056,14433.68019063753
189057,20913.26968835381
189058,9742.441211241949
189059,86833.23755157496
189060,12442.508066383645
189061,24178.617531549942
189062,24825.459909654077
189063,29959.915229057868
189064,9149.116570477136
189065,27908.480147894134
189066,17934.682142555415
189067,64114.06633997497
189068,18550.671000698705
189069,32419.94850656123
189070,53976.658300763935
189071,35391.45994497562
189072,93900.2423259342
189073,43946.46324836464
189074,30072.698570936904
189075,32172.343506924633
189076,27264.637332718048
189077,55002.29099882487
189078,65750.1425687857
189079,39955.697337908736
189080,96673.98612560407
189081,46134.24204832435
189082,20143.208096428545
189083,20123.738306020092
189084,30876.381093012216
189085,75295.55738108628
189086,9241.713033183649
189087,67195.25368405183
189088,46934.94623820124
189089,61359.66833027343
189090,14521.529104033321
189091,60787.742808293144
189092,13257.119502302177
189093,76924.68498877867
189094,47324.21957490698
189095,22502.812319573666
189096,24688.851322321614
189097,67688.61865257652
189098,29351.81743969837
189099,18293.607827667125
189100,11095.845612487336
189101,47926.35879724342
189102,129866.68021205236
189103,53154.60558797246
189104,9635.89229504234
189105,55520.74982124813
189106,51672.474178933626
189107,26689.85883872337
189108,35081.46618011618
189109,71333.59345375928
189110,8730.490878145134
189111,9579.246235118022
189112,28374.165140102778
189113,108883.396433344
189114,18917.268346073804
189115,20333.320808915825
189116,16691.880597290998
189117,19029.037102250535
189118,34153.451673879375
189119,28066.544844249438
189120,74412.07710806266
189121,50046.39596888979
189122,8136.145198813503
189123,16551.210833090954
189124,36216.44674145465
189125,80608.75582042683
189126,14493.079527373258
189127,33670.08502571699
189128,19674.455033656304
189129,16761.74864570121
189130,115219.26630007784
189131,59331.19475996206
189132,21097.643708707743
189133,77285.54321815429
189134,20395.146853081882
189135,56444.34698553987
189136,82733.5332301938
189137,23926.417442810503
189138,15661.515610660303
189139,8996.035392689831
189140,9901.983425562383
189141,14475.819530170524
189142,13385.68747795571
189143,10894.832820812644
189144,16368.490628884432
189145,85654.26280445444
189146,34744.60693932474
189147,27644.589000234733
189148,33583.133072609184
189149,35829.889651412224
189150,43198.51383025913
189151,26255.538739109033
189152,45215.179010394815
189153,39551.32144796523
189154,21941.21300809111
189155,10866.30413185051
189156,74481.24131839522
189157,11151.567189657366
189158,11234.850906359492
189159,30259.510563735286
189160,35162.96115588872
189161,11390.853651513353
189162,10712.478438114958
189163,30474.44243976209
189164,14605.105775756814
189165,20004.728288277787
189166,121520.99842135652
189167,22276.024109795966
189168,18442.562083817684
189169,36457.72964603834
189170,77501.74622426898
189171,8862.742309129051
189172,50958.559940561136
189173,15060.39476896998
189174,41637.03729965575
189175,8949.878568069242
189176,45301.916881623336
189177,61853.05216717314
189178,63900.591114837385
189179,16497.20418032403
189180,77768.84259286537
189181,19887.611928178954
189182,19385.61215812365
189183,57172.52474826781
189184,92684.0284564811
189185,16649.451157100662
189186,76324.903644865
189187,109725.94390085546
189188,63900.980845754166
189189,14883.311943770057
189190,35480.84307189478
189191,15847.227701482912
189192,60364.365789802556
189193,46561.8561474268
189194,42224.46472897107
189195,15403.922503970549
189196,10217.987459023238
189197,16947.832607011725
189198,21449.914071639436
189199,13529.81656545234
189200,27570.904949770058
189201,32904.94773748586
189202,16142.202590519842
189203,27941.147720366687
189204,17291.845774312555
189205,34253.07212607162
189206,34124.416665559664
189207,82180.00722842177
189208,25879.99802899435
189209,37774.16986728091
189210,61867.60143869194
189211,9817.418209700852
189212,14010.688688410375
189213,46814.40129422689
189214,117221.97142486816
189215,34067.32667382949
189216,66560.35752136236
189217,44326.52813739759
189218,75314.05688412995
189219,17976.861144872735
189220,58925.79905629522
189221,33463.71061600318
189222,44874.78373182767
189223,51544.22954362467
189224,18582.71929336947
189225,24048.08103942171
189226,49969.41977475329
189227,55384.665824658936
189228,14578.157014840475
189229,76895.42481402884
189230,24854.632700927883
189231,59868.647964998236
189232,61862.15182203871
189233,34208.59484099881
189234,53347.24967003832
189235,69776.2825172173
189236,78225.10830876343
189237,43506.527876345164
189238,49098.75268474161
189239,12823.197308229488
189240,36989.92599937516
189241,10938.329296389675
189242,17201.67003561263
189243,58622.0461084689
189244,31577.678106684034
189245,42789.959877346286
189246,13636.29784078041
189247,47285.97244763169
189248,54725.77101071426
189249,31141.755717439308
189250,15015.24057823994
189251,50959.63533592482
189252,18955.915572775208
189253,89724.25253129037
189254,23477.790193641307
189255,36945.1375943677
189256,31660.158876843663
189257,41659.078132787734
189258,11141.630816062145
189259,28635.771640893592
189260,27651.79406574714
189261,64356.15301668506
189262,27602.55019930309
189263,59201.768895475194
189264,60471.569863460565
189265,59965.7168242593
189266,43147.434205859594
189267,69434.98979617987
189268,79235.89124781638
189269,33558.33974862822
189270,43812.70122403378
189271,80028.04183894736
189272,50880.37407538597
189273,71770.26579918472
189274,109148.64408822535
189275,73827.94003042569
189276,53558.90411574843
189277,32820.41219616372
189278,45867.862944300476
189279,70578.78490514174
189280,59968.38674977244
189281,22875.802391138153
189282,62573.24343906958
189283,93360.05809184101
189284,45984.710502279566
189285,38773.1825883008
189286,37315.848960920965
189287,51159.27478225801
189288,61967.44679884294
189289,15997.27102339809
189290,34407.55762701468
189291,50256.0370689483
189292,10661.77989509744
189293,37292.07443996156
189294,37302.75019369414
189295,17601.033762394964
189296,15351.579478328626
189297,39408.320798332985
189298,59828.60254408392
189299,41302.66574024044
189300,185228.47058323747
189301,13849.44077454659
189302,51720.17045637146
189303,17012.43740219273
189304,70006.4270054952
189305,43987.052217616525
189306,29339.21617972578
189307,79060.7938414521
189308,44660.72193348311
189309,42195.34614799728
189310,43869.49415151943
189311,49682.658068200704
189312,30680.455546505626
189313,80074.55393184548
189314,37337.81181114535
189315,45502.17381482331
189316,94975.79923950396
189317,48992.49203902678
189318,18374.11840576346
189319,22609.869379910335
189320,51965.36826469349
189321,81297.79792435118
189322,17462.191738904454
189323,9569.047051368509
189324,56736.537065535274
189325,24953.72504652092
189326,12222.961559260837
189327,12641.030901928165
189328,80066.86160272434
189329,27443.986547140354
189330,64386.577567433225
189331,60420.84374920855
189332,50801.62305044501
189333,19855.420564470973
189334,15559.77875591235
189335,25781.754975866203
189336,8987.64368866766
189337,13027.203772382878
189338,42008.019705381375
189339,54547.6571223621
189340,23912.104339868813
189341,101420.58138060881
189342,28098.56468082695
189343,69928.95944271567
189344,33455.873191589606
189345,23480.660874726527
189346,13786.952369265722
189347,56003.931116558124
189348,77879.85737493697
189349,45844.58660747317
189350,42865.99699679328
189351,66795.94997142309
189352,71422.12633728514
189353,9429.0003121933
189354,79861.86985415635
189355,26627.828673920158
189356,26541.18655434191
189357,23979.985850772682
189358,117624.50977187662
189359,22162.16088520192
189360,113468.65687185805
189361,14034.908659717457
189362,20994.890950980687
189363,74773.26765770843
189364,22741.05607384441
189365,89587.61108486922
189366,13254.145529480642
189367,29696.740982430725
189368,56204.04472432844
189369,41939.228634028186
189370,17278.04147314097
189371,52536.59284201663
189372,14437.949715584055
189373,120152.58508438058
189374,26479.37153842303
189375,43598.03254114304
189376,10766.116160766931
189377,14876.865518542854
189378,41503.80729605219
189379,57166.08739158229
189380,19447.697045887
189381,32268.404545219535
189382,59912.31620756525
189383,47565.487275889594
189384,15990.724260668772
189385,61916.38893453024
189386,26088.01703594654
189387,9187.058331114957
189388,44405.66768889708
189389,74720.59446147009
189390,66903.1093421611
189391,37831.17149950711
189392,10369.749536545567
189393,15354.328666568363
189394,10860.30248529145
189395,12202.598542135425
189396,22499.370643430884
189397,78721.54905291335
189398,14669.004067885755
189399,22459.49428802842
189400,36436.08734084576
189401,35364.603153732605
189402,60912.32526148862
189403,37612.738902576486
189404,44833.7627891845
189405,111991.01891116124
189406,32137.752064905668
189407,39903.92135908326
189408,87735.27100542285
189409,27642.63577942221
189410,86303.94470733567
189411,53089.655153870335
189412,50484.787382309616
189413,59116.241637207764
189414,129409.3981159107
189415,34995.97167104577
189416,27228.17776659759
189417,15331.782455659073
189418,49068.001939588255
189419,23801.394907925187
189420,37217.91544682885
189421,90187.83971128371
189422,86124.91925482707
189423,48726.00793264189
189424,83684.57498117251
189425,42291.70648440535
189426,10208.09918700103
189427,42071.017551975725
189428,19562.640735395427
189429,13765.393466159832
189430,19949.65316492921
189431,35339.875386082684
189432,23003.286101811376
189433,84289.01938104132
189434,40460.667782716046
189435,17426.59622589928
189436,19890.026498419797
189437,20997.60950685035
189438,18996.56105065929
189439,15729.253880981181
189440,36934.06447301984
189441,78690.10868407929
189442,72541.15037596562
189443,90312.84063998336
189444,19784.81738118817
189445,67340.53069009358
189446,116624.30160601325
189447,17804.238733524704
189448,163459.48279103538
189449,8905.060927584174
189450,38011.605844108286
189451,37854.88758619426
189452,18806.81161048472
189453,30574.010633239115
189454,87615.98229188964
189455,29017.751220426937
189456,94619.01603353008
189457,13395.669064850525
189458,99385.74693480661
189459,23238.52612817822
189460,27890.746259851396
189461,60632.82606599989
189462,56711.928400598175
189463,29201.997404298374
189464,27570.721381122607
189465,64065.30325911462
189466,16330.60164771041
189467,38689.7669402456
189468,21808.45468188998
189469,15099.813112201642
189470,87363.86573204256
189471,81869.83334212014
189472,39111.91066716255
189473,12323.432118410747
189474,53996.274001416794
189475,27212.469727922384
189476,41833.43992400634
189477,33516.20411158941
189478,67519.22702760794
189479,49652.419371975164
189480,17172.718612679877
189481,62592.13850097248
189482,20379.292019111286
189483,114784.04615618593
189484,25372.474545069213
189485,11517.477494023482
189486,47106.45789903644
189487,12778.148865331013
189488,23003.55405430585
189489,145522.42879498753
189490,42395.23527171203
189491,56966.580613469356
189492,44479.40582999449
189493,21832.626147316834
189494,91666.90490916462
189495,11638.078701083654
189496,54971.915602007066
189497,65255.091447867184
189498,22978.571414803762
189499,88199.58963720646
189500,22960.69315537797
189501,15795.980064235202
189502,17685.526306364223
189503,34922.35448938649
189504,21192.684791397616
189505,51149.67372124037
189506,52350.443193143525
189507,53834.703999817546
189508,45206.04146489901
189509,56062.3171651309
189510,30936.06885884722
189511,17321.71786370712
189512,45902.80320258853
189513,49639.53210601829
189514,10608.139637611712
189515,37578.26340514783
189516,11058.175827689925
189517,9360.08873308568
189518,37059.190478045595
189519,16963.20540289154
189520,37341.85268255599
189521,48496.46948960494
189522,41279.02109281122
189523,44762.1007591041
189524,34123.262941122324
189525,95856.10557339298
189526,14578.232582524844
189527,46522.64782354483
189528,39576.03351291956
189529,59618.13241041573
189530,40819.66755665131
189531,11610.933485021298
189532,21995.8046767898
189533,85054.15235185661
189534,100216.97475744729
189535,73025.9349328116
189536,56425.17065480111
189537,54146.26823060516
189538,34689.53648592128
189539,31941.942903768835
189540,28168.51969084385
189541,24879.03114782165
189542,52647.701186951264
189543,34214.078543763215
189544,73100.81170781804
189545,8611.372860744941
189546,46204.73830357386
189547,63055.24142339667
189548,63456.184187351435
189549,26786.163027994837
189550,40758.23086148068
189551,18796.779441961036
189552,73184.73536510106
189553,96831.38701978866
189554,36439.84664262318
189555,86037.17628818522
189556,23985.718232218613
189557,28346.982876541217
189558,103062.79750645402
189559,164414.3394285398
189560,131727.42819297503
189561,25662.07765512311
189562,37121.22036741985
189563,34248.073471771866
189564,15258.05493447654
189565,45727.47538990252
189566,62341.6756602154
189567,66443.93705372652
189568,9450.89964263494
189569,51403.91012458
189570,19436.909695934184
189571,27766.102764497522
189572,19520.592486875248
189573,68240.9075687731
189574,18470.522497186008
189575,69678.11544814709
189576,89806.65535054184
189577,71765.85829232329
189578,65803.09644968789
189579,101709.48326015717
189580,45028.77988794782
189581,26353.909669183944
189582,143847.1232830845
189583,54339.86193280238
189584,60462.81187548295
189585,122388.71597064816
189586,54901.991290344165
189587,9632.242197675347
189588,65842.25549877617
189589,30727.316210001874
189590,79324.2687809372
189591,46898.48102393212
189592,48894.44610341359
189593,72405.4854204788
189594,42948.9424549534
189595,23552.247914834174
189596,51420.9031704872
189597,25326.29983112365
189598,10057.220536969447
189599,90957.3043522001
189600,54498.84648530389
189601,94727.82212614147
189602,61511.726790788016
189603,86478.15110396576
189604,29465.343317141007
189605,70045.7057220732
189606,66190.80770301861
189607,52824.99565288165
189608,27981.955897707965
189609,94065.94226594904
189610,71423.76661209125
189611,87496.30330415387
189612,59038.66288121645
189613,32588.222869910696
189614,13475.013673021673
189615,57559.62723697492
189616,62494.990945042555
189617,80170.52558772542
189618,10104.31225049805
189619,71901.02715876642
189620,10814.05884683685
189621,25978.073310831067
189622,53604.11786728698
189623,23166.91226066586
189624,34432.18860323538
189625,43107.85312400987
189626,50576.331160658294
189627,28461.593201638283
189628,83580.41623153428
189629,28754.17799275217
189630,12363.396899482868
189631,34049.43925114716
189632,36740.45054875982
189633,58128.66892770583
189634,38901.6072997714
189635,46226.02807154249
189636,16049.633848779296
189637,18017.358626436435
189638,12203.833169880392
189639,54656.081870550246
189640,125106.64390084214
189641,21736.9852366787
189642,56201.22988170161
189643,19849.92485472053
189644,10850.651919555847
189645,64243.17867885964
189646,33073.35648247824
189647,55783.42017010195
189648,26159.674418218514
189649,31729.6012122524
189650,50631.293720741975
189651,83406.07853940153
189652,17203.43584047492
189653,60663.20194611429
189654,38379.16419534313
189655,89581.17898183932
189656,41534.84835754253
189657,17096.062150289545
189658,30260.986300777346
189659,48620.066486669246
189660,15046.509529926192
189661,59590.314774346145
189662,23617.992386973983
189663,55060.34453859492
189664,60561.951999833575
189665,45401.47742824143
189666,22429.528913391663
189667,32927.22845319238
189668,42863.80587016851
189669,27721.5132118023
189670,33952.410672359256
189671,20213.969542439623
189672,69993.06845810007
189673,43924.47128583206
189674,16866.053576119983
189675,21940.918428956797
189676,15489.937466195905
189677,76100.19881134164
189678,33861.541717298926
189679,31275.24335416782
189680,82563.83261261373
189681,35209.396683955
189682,22104.192116860533
189683,25534.80408304696
189684,21195.969913311455
189685,82676.16398218091
189686,8710.813612021198
189687,9443.20283170463
189688,9493.896162609886
189689,26455.235531374026
189690,37998.65707384978
189691,31762.481493903455
189692,10393.30299019189
189693,53853.747531690824
189694,19504.082001855386
189695,70947.71063338759
189696,71906.34886979955
189697,18291.02423207494
189698,14875.382132571944
189699,11298.776095946103
189700,12000.983072908537
189701,30891.096406448945
189702,87702.88799208245
189703,9304.204321502206
189704,86114.92160565473
189705,63794.30676098957
189706,32228.73286301692
189707,37524.03460170116
189708,22977.964709764252
189709,12685.470869621446
189710,14895.434669054219
189711,21446.295849534243
189712,18203.984799510064
189713,22323.021625488844
189714,26069.39447627213
189715,11779.216463931578
189716,64164.11946585567
189717,45750.01658330242
189718,10725.64449961167
189719,9929.438605033041
189720,60140.30230017124
189721,13384.205005720534
189722,21755.69369895066
189723,25848.06730766329
189724,8460.092413272654
189725,28555.23197869615
189726,59773.41961657491
189727,14775.416955361206
189728,67948.87326915981
189729,21344.699785379813
189730,68729.86156620328
189731,28913.590379314963
189732,68334.05956247082
189733,60116.59469748229
189734,34845.207224602615
189735,61705.43721258535
189736,10472.059515158533
189737,19549.293571098948
189738,76812.31635450137
189739,85337.85843269942
189740,39175.37647214081
189741,96296.39767600344
189742,38669.44280321296
189743,15659.549744794364
189744,62433.136517694635
189745,32530.821849118074
189746,52678.80295660909
189747,32984.65033537819
189748,50211.490407354446
189749,20623.920337871874
189750,15124.50962261359
189751,51269.19731735953
189752,27402.49402970163
189753,51688.770573231974
189754,66471.59759148883
189755,89798.18683614177
189756,11303.684655644973
189757,76132.78125226198
189758,13616.55755882573
189759,125751.6134847774
189760,65472.404296957364
189761,11885.141637369838
189762,72811.20538931646
189763,18303.033190423914
189764,61694.2973122967
189765,38823.09252447485
189766,99435.37565049714
189767,11047.43061670616
189768,16046.09106938919
189769,9754.939101311049
189770,58805.361346222635
189771,10555.491674240051
189772,14307.981307114042
189773,54606.567736824414
189774,38531.59701339627
189775,40978.42635574187
189776,126372.99853397737
189777,15856.288694186074
189778,18495.74812378868
189779,46499.58114028543
189780,9290.162834311686
189781,9987.84903607738
189782,49170.517026608344
189783,100380.23506065836
189784,68526.82079350944
189785,56546.83320657882
189786,97279.69296348139
189787,99258.51019461178
189788,59336.22385415543
189789,14349.794997684283
189790,22424.928596497306
189791,25534.99714616416
189792,9115.137838888199
189793,43060.44586803792
189794,72682.69068620044
189795,87590.58706402748
189796,77147.05475003886
189797,29578.166075873123
189798,26753.296784381026
189799,42079.51348885373
189800,28788.698992630463
189801,61661.170308189045
189802,45135.363502384236
189803,13781.77810614603
189804,10500.411765407343
